"","ParticipantPrivateID","randomiser_475f","ResponseButtonOrder","Sources","Trials_perBlock_","Blocks","MinimumSamples","MaximumSamples","RT","Stimulus","Response","NoOfStimuli","CorrectResponse","TrialType","TrialIndex","Accuracy","Block","TrialNumber","proba_1","proba_2","proba_3","proba_4","proba_5","proba_6","Sample_Color","Sample_NumColor","color_1","color_2","color_3","color_4","color_5","color_6"
"687",3829395,"Button0Blue",0,"{""Source1"": 0.50, ""Source2"": 0.55, ""Source3"": 0.65}",50,6,6,6,5755.38499996765,"red",1,6,1,"js-scroll-button-response",176,1,2,87,65,50,65,65,50,55,"redredredredbluered","1  1  1  1  0  1","red","red","red","red","blue","red"
"688",3829395,"Button0Blue",0,"{""Source1"": 0.50, ""Source2"": 0.55, ""Source3"": 0.65}",50,6,6,6,7129.29499999154,"blue",1,6,0,"js-scroll-button-response",178,0,2,88,65,65,50,55,55,50,"blueredblueblueblueblue","0  1  0  0  0  0","blue","red","blue","blue","blue","blue"
"689",3829395,"Button0Blue",0,"{""Source1"": 0.50, ""Source2"": 0.55, ""Source3"": 0.65}",50,6,6,6,7049.83500001254,"blue",0,6,0,"js-scroll-button-response",180,1,2,89,65,65,55,55,50,65,"redredblueblueblueblue","1  1  0  0  0  0","red","red","blue","blue","blue","blue"
"690",3829395,"Button0Blue",0,"{""Source1"": 0.50, ""Source2"": 0.55, ""Source3"": 0.65}",50,6,6,6,6749.05500002205,"red",0,6,1,"js-scroll-button-response",182,0,2,90,55,50,50,55,50,50,"blueblueredredredblue","0  0  1  1  1  0","blue","blue","red","red","red","blue"
"691",3829395,"Button0Blue",0,"{""Source1"": 0.50, ""Source2"": 0.55, ""Source3"": 0.65}",50,6,6,6,7239.36499998672,"blue",0,6,0,"js-scroll-button-response",184,1,2,91,55,65,50,55,55,55,"redblueblueblueredblue","1  0  0  0  1  0","red","blue","blue","blue","red","blue"
"692",3829395,"Button0Blue",0,"{""Source1"": 0.50, ""Source2"": 0.55, ""Source3"": 0.65}",50,6,6,6,6688.06499999482,"red",1,6,1,"js-scroll-button-response",186,1,2,92,50,55,50,65,65,65,"blueblueblueredredred","0  0  0  1  1  1","blue","blue","blue","red","red","red"
"693",3829395,"Button0Blue",0,"{""Source1"": 0.50, ""Source2"": 0.55, ""Source3"": 0.65}",50,6,6,6,6657.83500001999,"red",1,6,1,"js-scroll-button-response",188,1,2,93,55,55,65,55,55,55,"redblueredredredred","1  0  1  1  1  1","red","blue","red","red","red","red"
"694",3829395,"Button0Blue",0,"{""Source1"": 0.50, ""Source2"": 0.55, ""Source3"": 0.65}",50,6,6,6,8381.9750000257,"blue",1,6,0,"js-scroll-button-response",190,0,2,94,50,50,65,65,50,50,"redredredbluebluered","1  1  1  0  0  1","red","red","red","blue","blue","red"
"695",3829395,"Button0Blue",0,"{""Source1"": 0.50, ""Source2"": 0.55, ""Source3"": 0.65}",50,6,6,6,8668.70500001824,"blue",0,6,0,"js-scroll-button-response",192,1,2,95,65,55,55,55,55,55,"bluebluebluebluebluered","0  0  0  0  0  1","blue","blue","blue","blue","blue","red"
"696",3829395,"Button0Blue",0,"{""Source1"": 0.50, ""Source2"": 0.55, ""Source3"": 0.65}",50,6,6,6,7370.06999994628,"red",1,6,1,"js-scroll-button-response",194,1,2,96,55,65,55,65,50,55,"blueredredredbluered","0  1  1  1  0  1","blue","red","red","red","blue","red"
"697",3829395,"Button0Blue",0,"{""Source1"": 0.50, ""Source2"": 0.55, ""Source3"": 0.65}",50,6,6,6,6537.56000002613,"blue",1,6,0,"js-scroll-button-response",196,0,2,97,65,50,65,55,50,50,"redredredblueredblue","1  1  1  0  1  0","red","red","red","blue","red","blue"
"698",3829395,"Button0Blue",0,"{""Source1"": 0.50, ""Source2"": 0.55, ""Source3"": 0.65}",50,6,6,6,7099.2349999724,"red",1,6,1,"js-scroll-button-response",198,1,2,98,55,55,65,55,65,55,"blueredredblueredblue","0  1  1  0  1  0","blue","red","red","blue","red","blue"
"699",3829395,"Button0Blue",0,"{""Source1"": 0.50, ""Source2"": 0.55, ""Source3"": 0.65}",50,6,6,6,13789.2950000241,"red",1,6,1,"js-scroll-button-response",200,1,2,99,65,50,50,50,50,65,"blueredblueblueredred","0  1  0  0  1  1","blue","red","blue","blue","red","red"
"700",3829395,"Button0Blue",0,"{""Source1"": 0.50, ""Source2"": 0.55, ""Source3"": 0.65}",50,6,6,6,6918.2800000417,"blue",1,6,0,"js-scroll-button-response",202,0,2,100,65,55,50,65,55,55,"blueredblueredredblue","0  1  0  1  1  0","blue","red","blue","red","red","blue"
"701",3829395,"Button0Blue",0,"{""Source1"": 0.50, ""Source2"": 0.55, ""Source3"": 0.65}",50,6,6,6,6577.60499999858,"red",1,6,1,"js-scroll-button-response",205,1,3,101,55,65,65,65,55,50,"redredredredredred","1  1  1  1  1  1","red","red","red","red","red","red"
"702",3829395,"Button0Blue",0,"{""Source1"": 0.50, ""Source2"": 0.55, ""Source3"": 0.65}",50,6,6,6,7981.23000003397,"blue",0,6,0,"js-scroll-button-response",207,1,3,102,50,55,55,65,50,65,"blueredredblueredblue","0  1  1  0  1  0","blue","red","red","blue","red","blue"
"703",3829395,"Button0Blue",0,"{""Source1"": 0.50, ""Source2"": 0.55, ""Source3"": 0.65}",50,6,6,6,6676.84999998892,"blue",0,6,0,"js-scroll-button-response",209,1,3,103,65,65,65,65,65,65,"bluebluebluebluebluered","0  0  0  0  0  1","blue","blue","blue","blue","blue","red"
"704",3829395,"Button0Blue",0,"{""Source1"": 0.50, ""Source2"": 0.55, ""Source3"": 0.65}",50,6,6,6,5804.5099999872,"red",0,6,1,"js-scroll-button-response",211,0,3,104,55,65,65,65,50,50,"redbluebluebluebluered","1  0  0  0  0  1","red","blue","blue","blue","blue","red"
"705",3829395,"Button0Blue",0,"{""Source1"": 0.50, ""Source2"": 0.55, ""Source3"": 0.65}",50,6,6,6,5864.36000000685,"red",1,6,1,"js-scroll-button-response",213,1,3,105,55,55,50,65,50,55,"blueblueblueredblueblue","0  0  0  1  0  0","blue","blue","blue","red","blue","blue"
"706",3829395,"Button0Blue",0,"{""Source1"": 0.50, ""Source2"": 0.55, ""Source3"": 0.65}",50,6,6,6,6045.68500001915,"blue",1,6,0,"js-scroll-button-response",215,0,3,106,55,55,50,55,55,55,"blueblueredredredblue","0  0  1  1  1  0","blue","blue","red","red","red","blue"
"707",3829395,"Button0Blue",0,"{""Source1"": 0.50, ""Source2"": 0.55, ""Source3"": 0.65}",50,6,6,6,5843.96999998717,"blue",1,6,0,"js-scroll-button-response",217,0,3,107,55,50,50,65,50,65,"blueredblueredredred","0  1  0  1  1  1","blue","red","blue","red","red","red"
"708",3829395,"Button0Blue",0,"{""Source1"": 0.50, ""Source2"": 0.55, ""Source3"": 0.65}",50,6,6,6,6415.84999999031,"red",1,6,1,"js-scroll-button-response",219,1,3,108,50,65,55,65,55,55,"blueredblueredblueblue","0  1  0  1  0  0","blue","red","blue","red","blue","blue"
"709",3829395,"Button0Blue",0,"{""Source1"": 0.50, ""Source2"": 0.55, ""Source3"": 0.65}",50,6,6,6,5112.08499997156,"red",1,6,1,"js-scroll-button-response",221,1,3,109,50,65,65,50,55,50,"redredredblueredred","1  1  1  0  1  1","red","red","red","blue","red","red"
"710",3829395,"Button0Blue",0,"{""Source1"": 0.50, ""Source2"": 0.55, ""Source3"": 0.65}",50,6,6,6,6626.26499996986,"blue",0,6,0,"js-scroll-button-response",223,1,3,110,65,65,65,55,50,65,"blueredredredblueblue","0  1  1  1  0  0","blue","red","red","red","blue","blue"
"711",3829395,"Button0Blue",0,"{""Source1"": 0.50, ""Source2"": 0.55, ""Source3"": 0.65}",50,6,6,6,6104.34000001987,"blue",0,6,0,"js-scroll-button-response",225,1,3,111,55,65,65,50,50,50,"blueblueredblueredblue","0  0  1  0  1  0","blue","blue","red","blue","red","blue"
"712",3829395,"Button0Blue",0,"{""Source1"": 0.50, ""Source2"": 0.55, ""Source3"": 0.65}",50,6,6,6,5523.69000000181,"red",1,6,1,"js-scroll-button-response",227,1,3,112,65,65,65,50,65,65,"redredredredredred","1  1  1  1  1  1","red","red","red","red","red","red"
"713",3829395,"Button0Blue",0,"{""Source1"": 0.50, ""Source2"": 0.55, ""Source3"": 0.65}",50,6,6,6,5753.04500001948,"blue",0,6,0,"js-scroll-button-response",229,1,3,113,65,50,55,50,65,55,"blueblueblueredblueblue","0  0  0  1  0  0","blue","blue","blue","red","blue","blue"
"714",3829395,"Button0Blue",0,"{""Source1"": 0.50, ""Source2"": 0.55, ""Source3"": 0.65}",50,6,6,6,6135.29000000563,"red",0,6,1,"js-scroll-button-response",231,0,3,114,65,50,65,50,65,55,"redblueredblueblueblue","1  0  1  0  0  0","red","blue","red","blue","blue","blue"
"715",3829395,"Button0Blue",0,"{""Source1"": 0.50, ""Source2"": 0.55, ""Source3"": 0.65}",50,6,6,6,4219.06999999192,"red",1,6,1,"js-scroll-button-response",233,1,3,115,50,55,55,55,55,50,"redredredredredblue","1  1  1  1  1  0","red","red","red","red","red","blue"
"716",3829395,"Button0Blue",0,"{""Source1"": 0.50, ""Source2"": 0.55, ""Source3"": 0.65}",50,6,6,6,4660.0300000282,"blue",0,6,0,"js-scroll-button-response",235,1,3,116,50,55,55,55,50,65,"redblueredredblueblue","1  0  1  1  0  0","red","blue","red","red","blue","blue"
"717",3829395,"Button0Blue",0,"{""Source1"": 0.50, ""Source2"": 0.55, ""Source3"": 0.65}",50,6,6,6,5072.3950000247,"blue",0,6,0,"js-scroll-button-response",237,1,3,117,55,50,50,55,65,55,"blueredblueredblueblue","0  1  0  1  0  0","blue","red","blue","red","blue","blue"
"718",3829395,"Button0Blue",0,"{""Source1"": 0.50, ""Source2"": 0.55, ""Source3"": 0.65}",50,6,6,6,4881.63499999791,"red",1,6,1,"js-scroll-button-response",239,1,3,118,55,65,55,55,55,55,"blueredredbluebluered","0  1  1  0  0  1","blue","red","red","blue","blue","red"
"719",3829395,"Button0Blue",0,"{""Source1"": 0.50, ""Source2"": 0.55, ""Source3"": 0.65}",50,6,6,6,4941.96500000544,"blue",0,6,0,"js-scroll-button-response",241,1,3,119,50,55,55,55,55,50,"blueblueredredblueblue","0  0  1  1  0  0","blue","blue","red","red","blue","blue"
"720",3829395,"Button0Blue",0,"{""Source1"": 0.50, ""Source2"": 0.55, ""Source3"": 0.65}",50,6,6,6,4791.49500001222,"red",1,6,1,"js-scroll-button-response",243,1,3,120,50,65,65,50,65,65,"blueredredredbluered","0  1  1  1  0  1","blue","red","red","red","blue","red"
"721",3829395,"Button0Blue",0,"{""Source1"": 0.50, ""Source2"": 0.55, ""Source3"": 0.65}",50,6,6,6,4671.09499999788,"red",1,6,1,"js-scroll-button-response",245,1,3,121,55,50,65,50,65,50,"redredredbluebluered","1  1  1  0  0  1","red","red","red","blue","blue","red"
"722",3829395,"Button0Blue",0,"{""Source1"": 0.50, ""Source2"": 0.55, ""Source3"": 0.65}",50,6,6,6,5303.35500004003,"blue",1,6,0,"js-scroll-button-response",247,0,3,122,65,55,50,65,50,50,"redredredblueredblue","1  1  1  0  1  0","red","red","red","blue","red","blue"
"723",3829395,"Button0Blue",0,"{""Source1"": 0.50, ""Source2"": 0.55, ""Source3"": 0.65}",50,6,6,6,6205.69500001147,"blue",0,6,0,"js-scroll-button-response",249,1,3,123,65,50,65,50,50,55,"blueredblueredredblue","0  1  0  1  1  0","blue","red","blue","red","red","blue"
"724",3829395,"Button0Blue",0,"{""Source1"": 0.50, ""Source2"": 0.55, ""Source3"": 0.65}",50,6,6,6,6215.59499995783,"red",1,6,1,"js-scroll-button-response",251,1,3,124,55,65,50,65,50,50,"redblueblueredredblue","1  0  0  1  1  0","red","blue","blue","red","red","blue"
"725",3829395,"Button0Blue",0,"{""Source1"": 0.50, ""Source2"": 0.55, ""Source3"": 0.65}",50,6,6,6,7549.59999996936,"red",1,6,1,"js-scroll-button-response",253,1,3,125,55,65,65,55,65,55,"redblueblueredredred","1  0  0  1  1  1","red","blue","blue","red","red","red"
"726",3829395,"Button0Blue",0,"{""Source1"": 0.50, ""Source2"": 0.55, ""Source3"": 0.65}",50,6,6,6,5633.94999998854,"blue",0,6,0,"js-scroll-button-response",255,1,3,126,50,50,50,50,65,65,"redblueredredblueblue","1  0  1  1  0  0","red","blue","red","red","blue","blue"
"727",3829395,"Button0Blue",0,"{""Source1"": 0.50, ""Source2"": 0.55, ""Source3"": 0.65}",50,6,6,6,5804.65499998536,"blue",1,6,0,"js-scroll-button-response",257,0,3,127,55,55,65,55,65,50,"blueblueblueblueredred","0  0  0  0  1  1","blue","blue","blue","blue","red","red"
"728",3829395,"Button0Blue",0,"{""Source1"": 0.50, ""Source2"": 0.55, ""Source3"": 0.65}",50,6,6,6,6075.47500001965,"red",0,6,1,"js-scroll-button-response",259,0,3,128,50,50,50,65,55,65,"blueblueredbluebluered","0  0  1  0  0  1","blue","blue","red","blue","blue","red"
"729",3829395,"Button0Blue",0,"{""Source1"": 0.50, ""Source2"": 0.55, ""Source3"": 0.65}",50,6,6,6,6867.01000004541,"blue",0,6,0,"js-scroll-button-response",261,1,3,129,50,65,50,55,65,50,"blueblueblueredblueblue","0  0  0  1  0  0","blue","blue","blue","red","blue","blue"
"730",3829395,"Button0Blue",0,"{""Source1"": 0.50, ""Source2"": 0.55, ""Source3"": 0.65}",50,6,6,6,4972.1000000136,"red",1,6,1,"js-scroll-button-response",263,1,3,130,50,55,65,55,55,55,"redredredredredred","1  1  1  1  1  1","red","red","red","red","red","red"
"731",3829395,"Button0Blue",0,"{""Source1"": 0.50, ""Source2"": 0.55, ""Source3"": 0.65}",50,6,6,6,6074.51000000583,"red",0,6,1,"js-scroll-button-response",265,0,3,131,50,65,65,55,50,65,"blueblueredbluebluered","0  0  1  0  0  1","blue","blue","red","blue","blue","red"
"732",3829395,"Button0Blue",0,"{""Source1"": 0.50, ""Source2"": 0.55, ""Source3"": 0.65}",50,6,6,6,8642.39499997348,"blue",1,6,0,"js-scroll-button-response",267,0,3,132,65,65,50,55,55,65,"redredblueblueredblue","1  1  0  0  1  0","red","red","blue","blue","red","blue"
"733",3829395,"Button0Blue",0,"{""Source1"": 0.50, ""Source2"": 0.55, ""Source3"": 0.65}",50,6,6,6,6877.70000001183,"red",1,6,1,"js-scroll-button-response",269,1,3,133,55,55,50,50,65,55,"blueredblueredredblue","0  1  0  1  1  0","blue","red","blue","red","red","blue"
"734",3829395,"Button0Blue",0,"{""Source1"": 0.50, ""Source2"": 0.55, ""Source3"": 0.65}",50,6,6,6,6395.82999999402,"blue",1,6,0,"js-scroll-button-response",271,0,3,134,50,55,50,55,50,50,"redblueblueredbluered","1  0  0  1  0  1","red","blue","blue","red","blue","red"
"735",3829395,"Button0Blue",0,"{""Source1"": 0.50, ""Source2"": 0.55, ""Source3"": 0.65}",50,6,6,6,5513.57999996981,"blue",0,6,0,"js-scroll-button-response",273,1,3,135,55,65,65,50,65,55,"redblueblueblueblueblue","1  0  0  0  0  0","red","blue","blue","blue","blue","blue"
"736",3829395,"Button0Blue",0,"{""Source1"": 0.50, ""Source2"": 0.55, ""Source3"": 0.65}",50,6,6,6,5221.4850000455,"red",1,6,1,"js-scroll-button-response",275,1,3,136,55,50,50,55,50,65,"redredredredblueblue","1  1  1  1  0  0","red","red","red","red","blue","blue"
"737",3829395,"Button0Blue",0,"{""Source1"": 0.50, ""Source2"": 0.55, ""Source3"": 0.65}",50,6,6,6,5784.47000001324,"red",1,6,1,"js-scroll-button-response",277,1,3,137,50,65,55,50,55,65,"blueblueredblueredred","0  0  1  0  1  1","blue","blue","red","blue","red","red"
"738",3829395,"Button0Blue",0,"{""Source1"": 0.50, ""Source2"": 0.55, ""Source3"": 0.65}",50,6,6,6,6365.96500000451,"blue",0,6,0,"js-scroll-button-response",279,1,3,138,55,55,55,65,65,55,"blueblueredblueblueblue","0  0  1  0  0  0","blue","blue","red","blue","blue","blue"
"739",3829395,"Button0Blue",0,"{""Source1"": 0.50, ""Source2"": 0.55, ""Source3"": 0.65}",50,6,6,6,6165.48999998486,"blue",0,6,0,"js-scroll-button-response",281,1,3,139,50,50,55,50,55,65,"redredblueblueredblue","1  1  0  0  1  0","red","red","blue","blue","red","blue"
"740",3829395,"Button0Blue",0,"{""Source1"": 0.50, ""Source2"": 0.55, ""Source3"": 0.65}",50,6,6,6,5132.45999999344,"red",1,6,1,"js-scroll-button-response",283,1,3,140,50,50,65,55,65,65,"redredredredredred","1  1  1  1  1  1","red","red","red","red","red","red"
"741",3829395,"Button0Blue",0,"{""Source1"": 0.50, ""Source2"": 0.55, ""Source3"": 0.65}",50,6,6,6,5594.45000003325,"blue",1,6,0,"js-scroll-button-response",285,0,3,141,65,50,50,50,65,50,"redredredredbluered","1  1  1  1  0  1","red","red","red","red","blue","red"
