ParticipantPrivateID,randomiser_475f,ResponseButtonOrder,Sources,Trials_perBlock_,Blocks,MinimumSamples,MaximumSamples,RT,Stimulus,Response,NoOfStimuli,CorrectResponse,TrialType,TrialIndex,Accuracy,Block,TrialNumber,Sample_Reliability,Sample_Color,Sample_NumColor,SliderResponse,SliderResp_50to100,PosteriorBlue
12821959,Button0Red,1,"{""Source1"": 0.50, ""Source2"": 0.55, ""Source3"": 0.60, ""Source4"": 0.65, ""Source5"": 0.70, ""Source6"": 0.75}",40,6,6,6,3022.30000001192,red,1,6,0,js-scroll-button-response,601,0,5,199,65           60           75           55           55           55,blueredredredbluered,1  0  0  0  1  0,33,66.5,0.252427184466019
12821959,Button0Red,1,"{""Source1"": 0.50, ""Source2"": 0.55, ""Source3"": 0.60, ""Source4"": 0.65, ""Source5"": 0.70, ""Source6"": 0.75}",40,6,6,6,3318.40000003576,red,0,6,0,js-scroll-button-response,604,1,5,200,65           60           75           50           60           55,redredredblueblueblue,0  0  0  1  1  1,58,79,0.179906542056075
12821959,Button0Red,1,"{""Source1"": 0.50, ""Source2"": 0.55, ""Source3"": 0.60, ""Source4"": 0.65, ""Source5"": 0.70, ""Source6"": 0.75}",40,6,6,6,2757.60000002384,blue,1,6,1,js-scroll-button-response,608,1,6,201,70           65           75           55           55           50,blueblueblueredredblue,1  1  1  0  0  1,68,84,0.896933560477002
12821959,Button0Red,1,"{""Source1"": 0.50, ""Source2"": 0.55, ""Source3"": 0.60, ""Source4"": 0.65, ""Source5"": 0.70, ""Source6"": 0.75}",40,6,6,6,4037.89999997616,blue,1,6,1,js-scroll-button-response,611,1,6,202,55           55           55           65           75           60,redredblueblueblueblue,0  0  1  1  1  1,61,80.5,0.872410936205468
12821959,Button0Red,1,"{""Source1"": 0.50, ""Source2"": 0.55, ""Source3"": 0.60, ""Source4"": 0.65, ""Source5"": 0.70, ""Source6"": 0.75}",40,6,6,6,6395,red,1,6,0,js-scroll-button-response,614,0,6,203,60  70  70  70  50  60,redblueblueredblueblue,0  1  1  0  1  1,16,58,0.7
12821959,Button0Red,1,"{""Source1"": 0.50, ""Source2"": 0.55, ""Source3"": 0.60, ""Source4"": 0.65, ""Source5"": 0.70, ""Source6"": 0.75}",40,6,6,6,6742.80000001192,red,1,6,0,js-scroll-button-response,617,0,6,204,55           60           55           60           75           70,redblueredblueblueblue,0  1  0  1  1  1,77,88.5,0.91337032396635
12821959,Button0Red,1,"{""Source1"": 0.50, ""Source2"": 0.55, ""Source3"": 0.60, ""Source4"": 0.65, ""Source5"": 0.70, ""Source6"": 0.75}",40,6,6,6,6119.10000002384,red,0,6,0,js-scroll-button-response,620,1,6,205,65           65           50           75           55           60,redredblueredblueblue,0  0  1  0  1  1,74,87,0.150516615470539
12821959,Button0Red,1,"{""Source1"": 0.50, ""Source2"": 0.55, ""Source3"": 0.60, ""Source4"": 0.65, ""Source5"": 0.70, ""Source6"": 0.75}",40,6,6,6,6702.30000001192,blue,1,6,1,js-scroll-button-response,623,1,6,206,75  70  65  75  70  70,blueblueblueblueredblue,1  1  1  1  0  1,98,99,0.975
12821959,Button0Red,1,"{""Source1"": 0.50, ""Source2"": 0.55, ""Source3"": 0.60, ""Source4"": 0.65, ""Source5"": 0.70, ""Source6"": 0.75}",40,6,6,6,4767.39999997616,red,0,6,0,js-scroll-button-response,626,1,6,207,60           60           60           70           65           55,redblueblueredredred,0  1  1  0  0  0,60,80,0.220708446866485
12821959,Button0Red,1,"{""Source1"": 0.50, ""Source2"": 0.55, ""Source3"": 0.60, ""Source4"": 0.65, ""Source5"": 0.70, ""Source6"": 0.75}",40,6,6,6,4316.30000001192,red,0,6,0,js-scroll-button-response,629,1,6,208,65  50  70  60  65  65,redredblueredredred,0  0  1  0  0  0,52,76,0.195401831129196
12821959,Button0Red,1,"{""Source1"": 0.50, ""Source2"": 0.55, ""Source3"": 0.60, ""Source4"": 0.65, ""Source5"": 0.70, ""Source6"": 0.75}",40,6,6,6,2391.19999998808,red,1,6,0,js-scroll-button-response,632,0,6,209,50           50           75           70           55           65,redredredredbluered,0  0  0  0  1  0,28,64,0.0859375
12821959,Button0Red,1,"{""Source1"": 0.50, ""Source2"": 0.55, ""Source3"": 0.60, ""Source4"": 0.65, ""Source5"": 0.70, ""Source6"": 0.75}",40,6,6,6,15791.2000000477,red,1,6,0,js-scroll-button-response,635,0,6,210,75  50  50  50  65  65,blueblueredredredred,1  1  0  0  0  0,37,68.5,0.465189873417721
12821959,Button0Red,1,"{""Source1"": 0.50, ""Source2"": 0.55, ""Source3"": 0.60, ""Source4"": 0.65, ""Source5"": 0.70, ""Source6"": 0.75}",40,6,6,6,3079.20000004768,blue,0,6,1,js-scroll-button-response,638,0,6,211,75           55           55           50           70           50,redredblueredblueblue,0  0  1  0  1  1,74,87,0.4375
12821959,Button0Red,1,"{""Source1"": 0.50, ""Source2"": 0.55, ""Source3"": 0.60, ""Source4"": 0.65, ""Source5"": 0.70, ""Source6"": 0.75}",40,6,6,6,3533.5,blue,1,6,1,js-scroll-button-response,641,1,6,212,55           65           65           50           55           70,redbluebluebluebluered,0  1  1  1  1  0,21,60.5,0.596470588235294
12821959,Button0Red,1,"{""Source1"": 0.50, ""Source2"": 0.55, ""Source3"": 0.60, ""Source4"": 0.65, ""Source5"": 0.70, ""Source6"": 0.75}",40,6,6,6,2414.10000002384,blue,1,6,1,js-scroll-button-response,644,1,6,213,60           55           50           75           55           75,redblueredblueredblue,0  1  0  1  0  1,84,92,0.857142857142857
12821959,Button0Red,1,"{""Source1"": 0.50, ""Source2"": 0.55, ""Source3"": 0.60, ""Source4"": 0.65, ""Source5"": 0.70, ""Source6"": 0.75}",40,6,6,6,4191.30000001192,red,1,6,0,js-scroll-button-response,647,0,6,214,60  60  70  50  60  75,redblueblueredblueblue,0  1  1  0  1  1,72,86,0.91304347826087
12821959,Button0Red,1,"{""Source1"": 0.50, ""Source2"": 0.55, ""Source3"": 0.60, ""Source4"": 0.65, ""Source5"": 0.70, ""Source6"": 0.75}",40,6,6,6,7286.10000002384,blue,1,6,1,js-scroll-button-response,650,1,6,215,50           60           60           65           60           55,blueblueblueblueblueblue,1  1  1  1  1  1,76,88,0.884536082474227
12821959,Button0Red,1,"{""Source1"": 0.50, ""Source2"": 0.55, ""Source3"": 0.60, ""Source4"": 0.65, ""Source5"": 0.70, ""Source6"": 0.75}",40,6,6,6,3061.30000001192,blue,1,6,1,js-scroll-button-response,653,1,6,216,60           55           75           75           50           60,blueblueblueredredblue,1  1  1  0  0  1,53,76.5,0.733333333333333
12821959,Button0Red,1,"{""Source1"": 0.50, ""Source2"": 0.55, ""Source3"": 0.60, ""Source4"": 0.65, ""Source5"": 0.70, ""Source6"": 0.75}",40,6,6,6,3198.30000001192,blue,1,6,1,js-scroll-button-response,656,1,6,217,65  65  60  65  60  60,redblueblueblueblueblue,0  1  1  1  1  1,46,73,0.862407862407862
12821959,Button0Red,1,"{""Source1"": 0.50, ""Source2"": 0.55, ""Source3"": 0.60, ""Source4"": 0.65, ""Source5"": 0.70, ""Source6"": 0.75}",40,6,6,6,4095.60000002384,blue,0,6,1,js-scroll-button-response,659,0,6,218,75  65  70  65  70  65,blueredblueblueredblue,1  0  1  1  0  1,25,62.5,0.847826086956522
12821959,Button0Red,1,"{""Source1"": 0.50, ""Source2"": 0.55, ""Source3"": 0.60, ""Source4"": 0.65, ""Source5"": 0.70, ""Source6"": 0.75}",40,6,6,6,3766.90000003576,red,0,6,0,js-scroll-button-response,662,1,6,219,75           65           60           60           50           55,redblueblueblueredblue,0  1  1  1  0  1,72,86,0.629955947136564
12821959,Button0Red,1,"{""Source1"": 0.50, ""Source2"": 0.55, ""Source3"": 0.60, ""Source4"": 0.65, ""Source5"": 0.70, ""Source6"": 0.75}",40,6,6,6,4624.60000002384,red,1,6,0,js-scroll-button-response,665,0,6,220,50           50           55           65           55           65,blueblueblueredredblue,1  1  1  0  0  1,73,86.5,0.5
12821959,Button0Red,1,"{""Source1"": 0.50, ""Source2"": 0.55, ""Source3"": 0.60, ""Source4"": 0.65, ""Source5"": 0.70, ""Source6"": 0.75}",40,6,6,6,6400.80000001192,red,0,6,0,js-scroll-button-response,668,1,6,221,50  50  60  65  65  75,redblueredredredred,0  1  0  0  0  0,96,98,0.0605311920938851
12821959,Button0Red,1,"{""Source1"": 0.50, ""Source2"": 0.55, ""Source3"": 0.60, ""Source4"": 0.65, ""Source5"": 0.70, ""Source6"": 0.75}",40,6,6,6,5326.40000003576,red,0,6,0,js-scroll-button-response,671,1,6,222,50           70           70           75           55           65,blueredredredbluered,1  0  0  0  1  0,100,100,0.0387323943661972
12821959,Button0Red,1,"{""Source1"": 0.50, ""Source2"": 0.55, ""Source3"": 0.60, ""Source4"": 0.65, ""Source5"": 0.70, ""Source6"": 0.75}",40,6,6,6,4829.69999998808,red,0,6,0,js-scroll-button-response,674,1,6,223,60  60  65  60  70  50,redblueredredblueblue,0  1  0  0  1  1,42,71,0.455813953488372
12821959,Button0Red,1,"{""Source1"": 0.50, ""Source2"": 0.55, ""Source3"": 0.60, ""Source4"": 0.65, ""Source5"": 0.70, ""Source6"": 0.75}",40,6,6,6,6180.89999997616,blue,1,6,1,js-scroll-button-response,677,1,6,224,50           50           75           55           60           55,blueredblueblueblueblue,1  0  1  1  1  1,100,100,0.870503597122302
12821959,Button0Red,1,"{""Source1"": 0.50, ""Source2"": 0.55, ""Source3"": 0.60, ""Source4"": 0.65, ""Source5"": 0.70, ""Source6"": 0.75}",40,6,6,6,4389.30000001192,red,0,6,0,js-scroll-button-response,680,1,6,225,75           50           55           60           70           50,redredredblueredred,0  0  0  1  0  0,100,100,0.149171270718232
12821959,Button0Red,1,"{""Source1"": 0.50, ""Source2"": 0.55, ""Source3"": 0.60, ""Source4"": 0.65, ""Source5"": 0.70, ""Source6"": 0.75}",40,6,6,6,4048,blue,1,6,1,js-scroll-button-response,683,1,6,226,55           55           55           55           70           55,redblueblueredbluered,0  1  1  0  1  0,60,80,0.65625
12821959,Button0Red,1,"{""Source1"": 0.50, ""Source2"": 0.55, ""Source3"": 0.60, ""Source4"": 0.65, ""Source5"": 0.70, ""Source6"": 0.75}",40,6,6,6,3928.19999998808,blue,1,6,1,js-scroll-button-response,686,1,6,227,65           50           70           55           70           65,blueredblueblueblueblue,1  0  1  1  1  1,77,88.5,0.958247422680412
12821959,Button0Red,1,"{""Source1"": 0.50, ""Source2"": 0.55, ""Source3"": 0.60, ""Source4"": 0.65, ""Source5"": 0.70, ""Source6"": 0.75}",40,6,6,6,4150.19999998808,red,0,6,0,js-scroll-button-response,689,1,6,228,65           60           75           50           55           70,blueredredredredred,1  0  0  0  0  0,69,84.5,0.126418152350081
12821959,Button0Red,1,"{""Source1"": 0.50, ""Source2"": 0.55, ""Source3"": 0.60, ""Source4"": 0.65, ""Source5"": 0.70, ""Source6"": 0.75}",40,6,6,6,4261.70000004768,blue,0,6,1,js-scroll-button-response,692,0,6,229,55           70           50           70           50           65,redredblueredbluered,0  0  1  0  1  0,92,96,0.0748613678373383
12821959,Button0Red,1,"{""Source1"": 0.50, ""Source2"": 0.55, ""Source3"": 0.60, ""Source4"": 0.65, ""Source5"": 0.70, ""Source6"": 0.75}",40,6,6,6,3583,red,0,6,0,js-scroll-button-response,695,1,6,230,55           65           75           65           50           50,redredredredredred,0  0  0  0  0  0,49,74.5,0.0732801595214357
12821959,Button0Red,1,"{""Source1"": 0.50, ""Source2"": 0.55, ""Source3"": 0.60, ""Source4"": 0.65, ""Source5"": 0.70, ""Source6"": 0.75}",40,6,6,6,3334.20000004768,red,0,6,0,js-scroll-button-response,698,1,6,231,70  75  50  50  70  70,redredredredredblue,0  0  0  0  0  1,75,87.5,0.125
12821959,Button0Red,1,"{""Source1"": 0.50, ""Source2"": 0.55, ""Source3"": 0.60, ""Source4"": 0.65, ""Source5"": 0.70, ""Source6"": 0.75}",40,6,6,6,4150.89999997616,blue,1,6,1,js-scroll-button-response,701,1,6,232,70  65  60  65  65  70,blueredblueblueredblue,1  0  1  1  0  1,77,88.5,0.814726840855107
12821959,Button0Red,1,"{""Source1"": 0.50, ""Source2"": 0.55, ""Source3"": 0.60, ""Source4"": 0.65, ""Source5"": 0.70, ""Source6"": 0.75}",40,6,6,6,9892.30000001192,blue,1,6,1,js-scroll-button-response,704,1,6,233,75           75           50           50           55           55,blueblueblueblueblueblue,1  1  1  1  1  1,85,92.5,0.930769230769231
12821959,Button0Red,1,"{""Source1"": 0.50, ""Source2"": 0.55, ""Source3"": 0.60, ""Source4"": 0.65, ""Source5"": 0.70, ""Source6"": 0.75}",40,6,6,6,3158.19999998808,blue,1,6,1,js-scroll-button-response,707,1,6,234,55           65           75           65           50           70,redbluebluebluebluered,0  1  1  1  1  0,92,96,0.783930821211774
12821959,Button0Red,1,"{""Source1"": 0.50, ""Source2"": 0.55, ""Source3"": 0.60, ""Source4"": 0.65, ""Source5"": 0.70, ""Source6"": 0.75}",40,6,6,6,3064.39999997616,blue,0,6,1,js-scroll-button-response,710,0,6,235,50  70  70  50  65  65,redredredblueblueblue,0  0  0  1  1  1,43,71.5,0.387812340642529
12821959,Button0Red,1,"{""Source1"": 0.50, ""Source2"": 0.55, ""Source3"": 0.60, ""Source4"": 0.65, ""Source5"": 0.70, ""Source6"": 0.75}",40,6,6,6,2863.19999998808,red,1,6,0,js-scroll-button-response,713,0,6,236,60           65           55           75           50           50,redblueblueblueredred,0  1  1  1  0  0,57,78.5,0.819484240687679
12821959,Button0Red,1,"{""Source1"": 0.50, ""Source2"": 0.55, ""Source3"": 0.60, ""Source4"": 0.65, ""Source5"": 0.70, ""Source6"": 0.75}",40,6,6,6,3421.90000003576,red,1,6,0,js-scroll-button-response,716,0,6,237,50  50  75  60  75  65,redredblueredbluered,0  0  1  0  1  0,86,93,0.763636363636364
12821959,Button0Red,1,"{""Source1"": 0.50, ""Source2"": 0.55, ""Source3"": 0.60, ""Source4"": 0.65, ""Source5"": 0.70, ""Source6"": 0.75}",40,6,6,6,3300.80000001192,blue,1,6,1,js-scroll-button-response,719,1,6,238,55           70           75           60           60           65,redblueblueredblueblue,0  1  1  0  1  1,80,90,0.9140625
12821959,Button0Red,1,"{""Source1"": 0.50, ""Source2"": 0.55, ""Source3"": 0.60, ""Source4"": 0.65, ""Source5"": 0.70, ""Source6"": 0.75}",40,6,6,6,4382,red,1,6,0,js-scroll-button-response,722,0,6,239,70           50           60           65           55           65,blueredblueredredred,1  0  1  0  0  0,57,78.5,0.453637031594416
12821959,Button0Red,1,"{""Source1"": 0.50, ""Source2"": 0.55, ""Source3"": 0.60, ""Source4"": 0.65, ""Source5"": 0.70, ""Source6"": 0.75}",40,6,6,6,4742.39999997616,blue,0,6,1,js-scroll-button-response,725,0,6,240,55           50           70           60           70           55,blueredredbluebluered,1  0  0  1  1  0,62,81,0.6
12822614,Button0Blue,0,"{""Source1"": 0.50, ""Source2"": 0.55, ""Source3"": 0.60, ""Source4"": 0.65, ""Source5"": 0.70, ""Source6"": 0.75}",40,6,6,6,13067.6999998093,blue,0,6,0,js-scroll-button-response,3,1,1,1,65  75  75  65  60  50,blueblueblueredblueblue,0  0  0  1  0  0,60,80,0.931034482758621
12822614,Button0Blue,0,"{""Source1"": 0.50, ""Source2"": 0.55, ""Source3"": 0.60, ""Source4"": 0.65, ""Source5"": 0.70, ""Source6"": 0.75}",40,6,6,6,9511.10000014305,blue,0,6,0,js-scroll-button-response,6,1,1,2,55           60           60           60           70           65,redredbluebluebluered,1  1  0  0  0  1,47,73.5,0.606602475928473
12822614,Button0Blue,0,"{""Source1"": 0.50, ""Source2"": 0.55, ""Source3"": 0.60, ""Source4"": 0.65, ""Source5"": 0.70, ""Source6"": 0.75}",40,6,6,6,8495.69999980927,blue,0,6,0,js-scroll-button-response,9,1,1,3,75  75  65  70  65  50,blueredblueblueredred,0  1  0  0  1  1,30,65,0.7
12822614,Button0Blue,0,"{""Source1"": 0.50, ""Source2"": 0.55, ""Source3"": 0.60, ""Source4"": 0.65, ""Source5"": 0.70, ""Source6"": 0.75}",40,6,6,6,6587.70000004768,blue,1,6,0,js-scroll-button-response,12,0,1,4,50           70           50           55           50           55,blueblueredredredred,0  0  1  1  1  1,13,56.5,0.609677419354839
12822614,Button0Blue,0,"{""Source1"": 0.50, ""Source2"": 0.55, ""Source3"": 0.60, ""Source4"": 0.65, ""Source5"": 0.70, ""Source6"": 0.75}",40,6,6,6,7458.5,blue,1,6,0,js-scroll-button-response,15,0,1,5,60           50           55           50           75           55,redblueblueblueredblue,1  0  0  0  1  0,30,65,0.249227600411947
12822614,Button0Blue,0,"{""Source1"": 0.50, ""Source2"": 0.55, ""Source3"": 0.60, ""Source4"": 0.65, ""Source5"": 0.70, ""Source6"": 0.75}",40,6,6,6,6951.59999990463,red,0,6,1,js-scroll-button-response,18,0,1,6,60  65  65  75  75  75,redblueredredblueblue,1  0  1  1  0  0,51,75.5,0.666666666666667
12822614,Button0Blue,0,"{""Source1"": 0.50, ""Source2"": 0.55, ""Source3"": 0.60, ""Source4"": 0.65, ""Source5"": 0.70, ""Source6"": 0.75}",40,6,6,6,6498.79999995232,red,1,6,1,js-scroll-button-response,21,1,1,7,50           60           55           55           70           60,redblueblueredredred,1  0  0  1  1  1,51,75.5,0.3
12822614,Button0Blue,0,"{""Source1"": 0.50, ""Source2"": 0.55, ""Source3"": 0.60, ""Source4"": 0.65, ""Source5"": 0.70, ""Source6"": 0.75}",40,6,6,6,7945.10000014305,blue,1,6,0,js-scroll-button-response,24,0,1,8,60  65  50  75  65  60,blueredblueblueredblue,0  1  0  0  1  0,25,62.5,0.661830915457729
12822614,Button0Blue,0,"{""Source1"": 0.50, ""Source2"": 0.55, ""Source3"": 0.60, ""Source4"": 0.65, ""Source5"": 0.70, ""Source6"": 0.75}",40,6,6,6,6833.20000004768,red,0,6,1,js-scroll-button-response,27,0,1,9,65  50  60  50  70  70,blueblueblueredredred,0  0  0  1  1  1,45,72.5,0.33847637415622
12822614,Button0Blue,0,"{""Source1"": 0.50, ""Source2"": 0.55, ""Source3"": 0.60, ""Source4"": 0.65, ""Source5"": 0.70, ""Source6"": 0.75}",40,6,6,6,5436.39999985695,blue,1,6,0,js-scroll-button-response,30,0,1,10,55           75           50           75           50           55,redredredredblueblue,1  1  1  1  0  0,84,92,0.1
12822614,Button0Blue,0,"{""Source1"": 0.50, ""Source2"": 0.55, ""Source3"": 0.60, ""Source4"": 0.65, ""Source5"": 0.70, ""Source6"": 0.75}",40,6,6,6,7276,blue,0,6,0,js-scroll-button-response,33,1,1,11,60           50           70           75           75           55,blueblueblueblueredred,0  0  0  0  1  1,53,76.5,0.741176470588235
12822614,Button0Blue,0,"{""Source1"": 0.50, ""Source2"": 0.55, ""Source3"": 0.60, ""Source4"": 0.65, ""Source5"": 0.70, ""Source6"": 0.75}",40,6,6,6,6149.09999990463,red,1,6,1,js-scroll-button-response,36,1,1,12,70           50           70           55           75           75,redredredblueredred,1  1  1  0  1  1,98,99,0.0243362831858407
12822614,Button0Blue,0,"{""Source1"": 0.50, ""Source2"": 0.55, ""Source3"": 0.60, ""Source4"": 0.65, ""Source5"": 0.70, ""Source6"": 0.75}",40,6,6,6,6360.70000004768,red,1,6,1,js-scroll-button-response,39,1,1,13,70           55           65           60           65           70,redblueblueredredred,1  0  0  1  1  1,66,83,0.130177514792899
12822614,Button0Blue,0,"{""Source1"": 0.50, ""Source2"": 0.55, ""Source3"": 0.60, ""Source4"": 0.65, ""Source5"": 0.70, ""Source6"": 0.75}",40,6,6,6,5302,red,1,6,1,js-scroll-button-response,42,1,1,14,70           55           60           60           70           70,redredredredredred,1  1  1  1  1  1,100,100,0.0278278794125226
12822614,Button0Blue,0,"{""Source1"": 0.50, ""Source2"": 0.55, ""Source3"": 0.60, ""Source4"": 0.65, ""Source5"": 0.70, ""Source6"": 0.75}",40,6,6,6,5405.5,blue,1,6,0,js-scroll-button-response,45,0,1,15,75           70           50           55           75           50,redredredblueredblue,1  1  1  0  1  0,84,92,0.055
12822614,Button0Blue,0,"{""Source1"": 0.50, ""Source2"": 0.55, ""Source3"": 0.60, ""Source4"": 0.65, ""Source5"": 0.70, ""Source6"": 0.75}",40,6,6,6,5252.19999980927,red,1,6,1,js-scroll-button-response,48,1,1,16,75           75           60           60           55           65,redredredredbluered,1  1  1  1  0  1,92,96,0.0314767501277466
12822614,Button0Blue,0,"{""Source1"": 0.50, ""Source2"": 0.55, ""Source3"": 0.60, ""Source4"": 0.65, ""Source5"": 0.70, ""Source6"": 0.75}",40,6,6,6,13120.9000000954,red,1,6,1,js-scroll-button-response,51,1,1,17,75           60           55           60           50           65,redredredredredblue,1  1  1  1  1  0,58,79,0.183745583038869
12822614,Button0Blue,0,"{""Source1"": 0.50, ""Source2"": 0.55, ""Source3"": 0.60, ""Source4"": 0.65, ""Source5"": 0.70, ""Source6"": 0.75}",40,6,6,6,5465.79999995232,blue,1,6,0,js-scroll-button-response,54,0,1,18,60           55           55           55           60           55,redredredbluebluered,1  1  1  0  0  1,67,83.5,0.400990099009901
12822614,Button0Blue,0,"{""Source1"": 0.50, ""Source2"": 0.55, ""Source3"": 0.60, ""Source4"": 0.65, ""Source5"": 0.70, ""Source6"": 0.75}",40,6,6,6,5502.5,red,1,6,1,js-scroll-button-response,57,1,1,19,55           65           70           60           60           70,redblueredredredred,1  0  1  1  1  1,57,78.5,0.110351332232964
12822614,Button0Blue,0,"{""Source1"": 0.50, ""Source2"": 0.55, ""Source3"": 0.60, ""Source4"": 0.65, ""Source5"": 0.70, ""Source6"": 0.75}",40,6,6,6,6262,red,0,6,1,js-scroll-button-response,60,0,1,20,70           70           55           50           60           55,redblueblueredblueblue,1  0  0  1  0  0,62,81,0.691428571428572
12822614,Button0Blue,0,"{""Source1"": 0.50, ""Source2"": 0.55, ""Source3"": 0.60, ""Source4"": 0.65, ""Source5"": 0.70, ""Source6"": 0.75}",40,6,6,6,19341.1000001431,blue,0,6,0,js-scroll-button-response,63,1,1,21,70           55           65           75           50           75,bluebluebluebluebluered,0  0  0  0  0  1,81,90.5,0.841176470588235
12822614,Button0Blue,0,"{""Source1"": 0.50, ""Source2"": 0.55, ""Source3"": 0.60, ""Source4"": 0.65, ""Source5"": 0.70, ""Source6"": 0.75}",40,6,6,6,5617.29999995232,blue,0,6,0,js-scroll-button-response,66,1,1,22,75  70  75  70  50  70,blueblueblueblueredred,0  0  0  0  1  1,55,77.5,0.954545454545454
12822614,Button0Blue,0,"{""Source1"": 0.50, ""Source2"": 0.55, ""Source3"": 0.60, ""Source4"": 0.65, ""Source5"": 0.70, ""Source6"": 0.75}",40,6,6,6,5750,red,1,6,1,js-scroll-button-response,69,1,1,23,50           70           55           55           60           65,redredredredredred,1  1  1  1  1  1,100,100,0.093371757925072
12822614,Button0Blue,0,"{""Source1"": 0.50, ""Source2"": 0.55, ""Source3"": 0.60, ""Source4"": 0.65, ""Source5"": 0.70, ""Source6"": 0.75}",40,6,6,6,7293.40000009537,blue,0,6,0,js-scroll-button-response,72,1,1,24,50  75  70  75  50  70,redblueblueblueredred,1  0  0  0  1  1,67,83.5,0.9
12822614,Button0Blue,0,"{""Source1"": 0.50, ""Source2"": 0.55, ""Source3"": 0.60, ""Source4"": 0.65, ""Source5"": 0.70, ""Source6"": 0.75}",40,6,6,6,5293.29999995232,red,1,6,1,js-scroll-button-response,75,1,1,25,60           55           75           75           75           55,redredredblueredblue,1  1  1  0  1  0,60,80,0.181818181818182
12822614,Button0Blue,0,"{""Source1"": 0.50, ""Source2"": 0.55, ""Source3"": 0.60, ""Source4"": 0.65, ""Source5"": 0.70, ""Source6"": 0.75}",40,6,6,6,5295.29999995232,red,1,6,1,js-scroll-button-response,78,1,1,26,75           65           55           65           55           70,redredredredbluered,1  1  1  1  0  1,87,93.5,0.0397727272727273
12822614,Button0Blue,0,"{""Source1"": 0.50, ""Source2"": 0.55, ""Source3"": 0.60, ""Source4"": 0.65, ""Source5"": 0.70, ""Source6"": 0.75}",40,6,6,6,5640.79999995232,red,1,6,1,js-scroll-button-response,81,1,1,27,75           65           70           70           55           55,redredredredredblue,1  1  1  1  1  0,88,94,0.0319148936170213
12822614,Button0Blue,0,"{""Source1"": 0.50, ""Source2"": 0.55, ""Source3"": 0.60, ""Source4"": 0.65, ""Source5"": 0.70, ""Source6"": 0.75}",40,6,6,6,5418.79999995232,red,1,6,1,js-scroll-button-response,84,1,1,28,75           50           55           75           60           75,redredredredbluered,1  1  1  1  0  1,89,94.5,0.0434782608695652
12822614,Button0Blue,0,"{""Source1"": 0.50, ""Source2"": 0.55, ""Source3"": 0.60, ""Source4"": 0.65, ""Source5"": 0.70, ""Source6"": 0.75}",40,6,6,6,5408.90000009537,blue,0,6,0,js-scroll-button-response,87,1,1,29,50           65           70           55           70           65,blueblueblueblueblueblue,0  0  0  0  0  0,50,75,0.958247422680412
12822614,Button0Blue,0,"{""Source1"": 0.50, ""Source2"": 0.55, ""Source3"": 0.60, ""Source4"": 0.65, ""Source5"": 0.70, ""Source6"": 0.75}",40,6,6,6,7166.70000004768,red,1,6,1,js-scroll-button-response,90,1,1,30,70           75           60           60           55           70,redblueredbluebluered,1  0  1  0  0  1,57,78.5,0.402439024390244
12822614,Button0Blue,0,"{""Source1"": 0.50, ""Source2"": 0.55, ""Source3"": 0.60, ""Source4"": 0.65, ""Source5"": 0.70, ""Source6"": 0.75}",40,6,6,6,5434.10000014305,red,1,6,1,js-scroll-button-response,93,1,1,31,65  65  60  60  75  70,redredredredbluered,1  1  1  1  0  1,74,87,0.142131979695431
12822614,Button0Blue,0,"{""Source1"": 0.50, ""Source2"": 0.55, ""Source3"": 0.60, ""Source4"": 0.65, ""Source5"": 0.70, ""Source6"": 0.75}",40,6,6,6,5583.39999985695,blue,1,6,0,js-scroll-button-response,96,0,1,32,60           50           55           65           75           75,redbluebluebluebluered,1  0  0  0  0  1,58,79,0.602105263157895
12822614,Button0Blue,0,"{""Source1"": 0.50, ""Source2"": 0.55, ""Source3"": 0.60, ""Source4"": 0.65, ""Source5"": 0.70, ""Source6"": 0.75}",40,6,6,6,5547.20000004768,red,1,6,1,js-scroll-button-response,99,1,1,33,75  50  70  70  70  50,redredredbluebluered,1  1  1  0  0  1,61,80.5,0.4375
12822614,Button0Blue,0,"{""Source1"": 0.50, ""Source2"": 0.55, ""Source3"": 0.60, ""Source4"": 0.65, ""Source5"": 0.70, ""Source6"": 0.75}",40,6,6,6,5685.5,blue,0,6,0,js-scroll-button-response,102,1,1,34,65           75           50           55           65           50,blueredblueblueblueblue,0  1  0  0  0  0,60,80,0.584223758642363
12822614,Button0Blue,0,"{""Source1"": 0.50, ""Source2"": 0.55, ""Source3"": 0.60, ""Source4"": 0.65, ""Source5"": 0.70, ""Source6"": 0.75}",40,6,6,6,5579.70000004768,red,1,6,1,js-scroll-button-response,105,1,1,35,65  75  60  65  50  60,redredblueblueredblue,1  1  0  0  1  0,60,80,0.428571428571429
12822614,Button0Blue,0,"{""Source1"": 0.50, ""Source2"": 0.55, ""Source3"": 0.60, ""Source4"": 0.65, ""Source5"": 0.70, ""Source6"": 0.75}",40,6,6,6,6565.69999980927,blue,0,6,0,js-scroll-button-response,108,1,1,36,75  60  75  50  65  60,blueredblueredblueblue,0  1  0  1  0  0,61,80.5,0.943548387096774
12822614,Button0Blue,0,"{""Source1"": 0.50, ""Source2"": 0.55, ""Source3"": 0.60, ""Source4"": 0.65, ""Source5"": 0.70, ""Source6"": 0.75}",40,6,6,6,6354.09999990463,blue,0,6,0,js-scroll-button-response,111,1,1,37,60  75  75  75  75  75,bluebluebluebluebluered,0  0  0  0  0  1,86,93,0.975903614457831
