ParticipantPrivateID,randomiser_475f,ResponseButtonOrder,Sources,Trials_perBlock_,Blocks,MinimumSamples,MaximumSamples,RT,Stimulus,Response,NoOfStimuli,CorrectResponse,TrialType,TrialIndex,Accuracy,Block,TrialNumber,Sample_Reliability,Sample_Color,Sample_NumColor
3861326,Button0Red,1,"{""Source1"": 0.50, ""Source2"": 0.55, ""Source3"": 0.65}",50,6,6,6,35054.0749999927,blue,1,6,1,js-scroll-button-response,334,1,4,165,65           55           55           65           65           65,blueredredbluebluered,1  0  0  1  1  0
3861326,Button0Red,1,"{""Source1"": 0.50, ""Source2"": 0.55, ""Source3"": 0.65}",50,6,6,6,12429.7899999944,red,0,6,0,js-scroll-button-response,336,1,4,166,55           65           50           65           50           65,blueredblueblueredred,1  0  1  1  0  0
3861326,Button0Red,1,"{""Source1"": 0.50, ""Source2"": 0.55, ""Source3"": 0.65}",50,6,6,6,17621.9649999985,red,1,6,0,js-scroll-button-response,338,0,4,167,65           65           50           65           55           50,blueredredredblueblue,1  0  0  0  1  1
3861326,Button0Red,1,"{""Source1"": 0.50, ""Source2"": 0.55, ""Source3"": 0.65}",50,6,6,6,15027.6650000014,blue,1,6,1,js-scroll-button-response,340,1,4,168,50           50           65           55           65           65,redredblueblueredblue,0  0  1  1  0  1
3861326,Button0Red,1,"{""Source1"": 0.50, ""Source2"": 0.55, ""Source3"": 0.65}",50,6,6,6,12167.855000007,blue,1,6,1,js-scroll-button-response,342,1,4,169,55           50           65           50           65           50,redblueblueblueblueblue,0  1  1  1  1  1
3861326,Button0Red,1,"{""Source1"": 0.50, ""Source2"": 0.55, ""Source3"": 0.65}",50,6,6,6,27314.0150000108,red,0,6,0,js-scroll-button-response,344,1,4,170,55           50           55           50           55           65,redredblueblueredred,0  0  1  1  0  0
3861326,Button0Red,1,"{""Source1"": 0.50, ""Source2"": 0.55, ""Source3"": 0.65}",50,6,6,6,9145.86000000453,blue,1,6,1,js-scroll-button-response,346,1,4,171,55           55           50           50           55           50,blueblueblueblueredred,1  1  1  1  0  0
3861326,Button0Red,1,"{""Source1"": 0.50, ""Source2"": 0.55, ""Source3"": 0.65}",50,6,6,6,12735.5150000076,red,1,6,0,js-scroll-button-response,348,0,4,172,55           50           65           50           50           65,redredblueblueblueblue,0  0  1  1  1  1
3861326,Button0Red,1,"{""Source1"": 0.50, ""Source2"": 0.55, ""Source3"": 0.65}",50,6,6,6,15187.9599999958,blue,1,6,1,js-scroll-button-response,350,1,4,173,65  65  50  65  50  50,blueredredbluebluered,1  0  0  1  1  0
3861326,Button0Red,1,"{""Source1"": 0.50, ""Source2"": 0.55, ""Source3"": 0.65}",50,6,6,6,9025.93499999773,red,0,6,0,js-scroll-button-response,352,1,4,174,55           55           55           65           50           55,redredredredredblue,0  0  0  0  0  1
3861326,Button0Red,1,"{""Source1"": 0.50, ""Source2"": 0.55, ""Source3"": 0.65}",50,6,6,6,10531.5300000077,red,0,6,0,js-scroll-button-response,354,1,4,175,55           50           50           65           55           55,blueredredredbluered,1  0  0  0  1  0
3861326,Button0Red,1,"{""Source1"": 0.50, ""Source2"": 0.55, ""Source3"": 0.65}",50,6,6,6,8250.0049999943,blue,1,6,1,js-scroll-button-response,356,1,4,176,50           50           50           65           50           55,blueblueredblueredblue,1  1  0  1  0  1
3861326,Button0Red,1,"{""Source1"": 0.50, ""Source2"": 0.55, ""Source3"": 0.65}",50,6,6,6,10982.004999998,red,1,6,0,js-scroll-button-response,358,0,4,177,55           55           55           50           65           55,blueredredbluebluered,1  0  0  1  1  0
3861326,Button0Red,1,"{""Source1"": 0.50, ""Source2"": 0.55, ""Source3"": 0.65}",50,6,6,6,10275.0499999966,blue,1,6,1,js-scroll-button-response,360,1,4,178,65           50           55           50           50           50,blueredblueblueredred,1  0  1  1  0  0
3861326,Button0Red,1,"{""Source1"": 0.50, ""Source2"": 0.55, ""Source3"": 0.65}",50,6,6,6,16622.2899999991,red,1,6,0,js-scroll-button-response,362,0,4,179,55           55           50           65           50           50,blueredblueblueredred,1  0  1  1  0  0
3861326,Button0Red,1,"{""Source1"": 0.50, ""Source2"": 0.55, ""Source3"": 0.65}",50,6,6,6,9409.69500000915,blue,0,6,1,js-scroll-button-response,364,0,4,180,65           50           65           50           55           50,redredblueblueredred,0  0  1  1  0  0
3861326,Button0Red,1,"{""Source1"": 0.50, ""Source2"": 0.55, ""Source3"": 0.65}",50,6,6,6,13985.5300000054,blue,1,6,1,js-scroll-button-response,366,1,4,181,50  65  50  65  65  50,blueblueblueredblueblue,1  1  1  0  1  1
3861326,Button0Red,1,"{""Source1"": 0.50, ""Source2"": 0.55, ""Source3"": 0.65}",50,6,6,6,10973.8849999993,red,1,6,0,js-scroll-button-response,368,0,4,182,50           65           55           65           65           50,redblueblueblueblueblue,0  1  1  1  1  1
3861326,Button0Red,1,"{""Source1"": 0.50, ""Source2"": 0.55, ""Source3"": 0.65}",50,6,6,6,11319.8399999961,blue,1,6,1,js-scroll-button-response,370,1,4,183,50  65  50  50  50  65,redblueblueredredblue,0  1  1  0  0  1
3861326,Button0Red,1,"{""Source1"": 0.50, ""Source2"": 0.55, ""Source3"": 0.65}",50,6,6,6,8295.82499999367,red,0,6,0,js-scroll-button-response,372,1,4,184,50           50           65           50           55           55,blueblueredblueredred,1  1  0  1  0  0
3861326,Button0Red,1,"{""Source1"": 0.50, ""Source2"": 0.55, ""Source3"": 0.65}",50,6,6,6,9274.01500000246,blue,0,6,1,js-scroll-button-response,374,0,4,185,50           50           65           55           50           55,blueredredbluebluered,1  0  0  1  1  0
3861326,Button0Red,1,"{""Source1"": 0.50, ""Source2"": 0.55, ""Source3"": 0.65}",50,6,6,6,10525.9249999947,red,0,6,0,js-scroll-button-response,376,1,4,186,50  50  65  65  50  65,blueblueredredredblue,1  1  0  0  0  1
3861326,Button0Red,1,"{""Source1"": 0.50, ""Source2"": 0.55, ""Source3"": 0.65}",50,6,6,6,9155.8050000025,blue,1,6,1,js-scroll-button-response,378,1,4,187,65           55           50           50           55           55,redblueblueblueblueblue,0  1  1  1  1  1
3861326,Button0Red,1,"{""Source1"": 0.50, ""Source2"": 0.55, ""Source3"": 0.65}",50,6,6,6,20405.8700000024,red,0,6,0,js-scroll-button-response,380,1,4,188,65           50           55           65           50           55,redblueredredredblue,0  1  0  0  0  1
3861326,Button0Red,1,"{""Source1"": 0.50, ""Source2"": 0.55, ""Source3"": 0.65}",50,6,6,6,9795.97000000626,red,1,6,0,js-scroll-button-response,382,0,4,189,55           55           65           50           50           55,blueblueredredblueblue,1  1  0  0  1  1
3861326,Button0Red,1,"{""Source1"": 0.50, ""Source2"": 0.55, ""Source3"": 0.65}",50,6,6,6,8487.5549999997,blue,1,6,1,js-scroll-button-response,384,1,4,190,55           65           55           65           55           55,blueblueblueredredblue,1  1  1  0  0  1
3861326,Button0Red,1,"{""Source1"": 0.50, ""Source2"": 0.55, ""Source3"": 0.65}",50,6,6,6,8183.17000000365,blue,0,6,1,js-scroll-button-response,386,0,4,191,50           55           50           50           50           65,blueredredredblueblue,1  0  0  0  1  1
3861326,Button0Red,1,"{""Source1"": 0.50, ""Source2"": 0.55, ""Source3"": 0.65}",50,6,6,6,9915.729999993,red,0,6,0,js-scroll-button-response,388,1,4,192,50           50           55           65           50           50,redblueredredredblue,0  1  0  0  0  1
3861326,Button0Red,1,"{""Source1"": 0.50, ""Source2"": 0.55, ""Source3"": 0.65}",50,6,6,6,10941.6349999956,red,0,6,0,js-scroll-button-response,390,1,4,193,65           65           55           65           55           50,redblueredredblueblue,0  1  0  0  1  1
3861326,Button0Red,1,"{""Source1"": 0.50, ""Source2"": 0.55, ""Source3"": 0.65}",50,6,6,6,9883.78999999259,blue,1,6,1,js-scroll-button-response,392,1,4,194,65           65           55           50           65           50,blueredblueredblueblue,1  0  1  0  1  1
3861326,Button0Red,1,"{""Source1"": 0.50, ""Source2"": 0.55, ""Source3"": 0.65}",50,6,6,6,9140.10500001349,red,0,6,0,js-scroll-button-response,394,1,4,195,65           55           50           65           65           50,redredblueredredblue,0  0  1  0  0  1
3861326,Button0Red,1,"{""Source1"": 0.50, ""Source2"": 0.55, ""Source3"": 0.65}",50,6,6,6,9261.68500000471,blue,1,6,1,js-scroll-button-response,396,1,4,196,65           50           55           55           65           50,blueredblueredblueblue,1  0  1  0  1  1
3861326,Button0Red,1,"{""Source1"": 0.50, ""Source2"": 0.55, ""Source3"": 0.65}",50,6,6,6,10572.2399999942,red,0,6,0,js-scroll-button-response,398,1,4,197,65           50           65           65           55           55,redredredblueredred,0  0  0  1  0  0
3861326,Button0Red,1,"{""Source1"": 0.50, ""Source2"": 0.55, ""Source3"": 0.65}",50,6,6,6,10811.9900000021,blue,0,6,1,js-scroll-button-response,400,0,4,198,50           65           55           50           50           55,redredblueredblueblue,0  0  1  0  1  1
3861326,Button0Red,1,"{""Source1"": 0.50, ""Source2"": 0.55, ""Source3"": 0.65}",50,6,6,6,12038.010000004,red,0,6,0,js-scroll-button-response,402,1,4,199,55           55           55           55           50           50,redblueredredblueblue,0  1  0  0  1  1
3861326,Button0Red,1,"{""Source1"": 0.50, ""Source2"": 0.55, ""Source3"": 0.65}",50,6,6,6,8705.80000001099,blue,1,6,1,js-scroll-button-response,404,1,4,200,50           50           50           65           55           50,redredredblueblueblue,0  0  0  1  1  1
3861326,Button0Red,1,"{""Source1"": 0.50, ""Source2"": 0.55, ""Source3"": 0.65}",50,6,6,6,7311.85499999253,blue,1,6,1,js-scroll-button-response,407,1,5,201,50           50           55           50           55           55,redblueblueredblueblue,0  1  1  0  1  1
3861326,Button0Red,1,"{""Source1"": 0.50, ""Source2"": 0.55, ""Source3"": 0.65}",50,6,6,6,8273.77000000002,red,1,6,0,js-scroll-button-response,409,0,5,202,55           50           50           55           55           55,blueblueblueblueredblue,1  1  1  1  0  1
3861326,Button0Red,1,"{""Source1"": 0.50, ""Source2"": 0.55, ""Source3"": 0.65}",50,6,6,6,8665.92499999376,red,0,6,0,js-scroll-button-response,411,1,5,203,55           55           50           50           50           55,redredredblueredblue,0  0  0  1  0  1
3861326,Button0Red,1,"{""Source1"": 0.50, ""Source2"": 0.55, ""Source3"": 0.65}",50,6,6,6,13267.6800000044,blue,1,6,1,js-scroll-button-response,413,1,5,204,65           50           65           65           55           65,redblueblueblueredred,0  1  1  1  0  0
3861326,Button0Red,1,"{""Source1"": 0.50, ""Source2"": 0.55, ""Source3"": 0.65}",50,6,6,6,8783.16999999527,blue,1,6,1,js-scroll-button-response,415,1,5,205,65           65           50           55           50           55,blueblueblueblueblueblue,1  1  1  1  1  1
3861326,Button0Red,1,"{""Source1"": 0.50, ""Source2"": 0.55, ""Source3"": 0.65}",50,6,6,6,7983.9349999968,red,1,6,0,js-scroll-button-response,417,0,5,206,50           55           55           50           65           65,bluebluebluebluebluered,1  1  1  1  1  0
3861326,Button0Red,1,"{""Source1"": 0.50, ""Source2"": 0.55, ""Source3"": 0.65}",50,6,6,6,17277.7950000018,blue,1,6,1,js-scroll-button-response,419,1,5,207,50           65           65           65           55           50,redblueblueredbluered,0  1  1  0  1  0
3861326,Button0Red,1,"{""Source1"": 0.50, ""Source2"": 0.55, ""Source3"": 0.65}",50,6,6,6,14955.9900000021,red,1,6,0,js-scroll-button-response,421,0,5,208,50           50           55           55           50           50,redblueblueredredblue,0  1  1  0  0  1
3861326,Button0Red,1,"{""Source1"": 0.50, ""Source2"": 0.55, ""Source3"": 0.65}",50,6,6,6,9809.68000000576,red,1,6,0,js-scroll-button-response,423,0,5,209,50           50           55           65           55           65,redredredblueredblue,0  0  0  1  0  1
3861326,Button0Red,1,"{""Source1"": 0.50, ""Source2"": 0.55, ""Source3"": 0.65}",50,6,6,6,8079.595000003,blue,0,6,1,js-scroll-button-response,425,0,5,210,50           50           65           55           50           55,redredredblueredred,0  0  0  1  0  0
3861326,Button0Red,1,"{""Source1"": 0.50, ""Source2"": 0.55, ""Source3"": 0.65}",50,6,6,6,8505.73000000464,red,0,6,0,js-scroll-button-response,427,1,5,211,55           50           65           65           55           55,blueredredredredred,1  0  0  0  0  0
3861326,Button0Red,1,"{""Source1"": 0.50, ""Source2"": 0.55, ""Source3"": 0.65}",50,6,6,6,10195.9150000042,blue,1,6,1,js-scroll-button-response,429,1,5,212,65           65           65           55           65           65,redblueredblueblueblue,0  1  0  1  1  1
3861326,Button0Red,1,"{""Source1"": 0.50, ""Source2"": 0.55, ""Source3"": 0.65}",50,6,6,6,10700.0050000059,red,0,6,0,js-scroll-button-response,431,1,5,213,55           65           65           50           55           65,redredredblueredblue,0  0  0  1  0  1
3861326,Button0Red,1,"{""Source1"": 0.50, ""Source2"": 0.55, ""Source3"": 0.65}",50,6,6,6,8095.27499999944,blue,1,6,1,js-scroll-button-response,433,1,5,214,65           50           65           50           55           65,blueredblueredredblue,1  0  1  0  0  1
3861326,Button0Red,1,"{""Source1"": 0.50, ""Source2"": 0.55, ""Source3"": 0.65}",50,6,6,6,8881.90500000212,red,0,6,0,js-scroll-button-response,435,1,5,215,50           65           55           50           55           50,redredblueblueredblue,0  0  1  1  0  1
3861326,Button0Red,1,"{""Source1"": 0.50, ""Source2"": 0.55, ""Source3"": 0.65}",50,6,6,6,20369.349999994,blue,1,6,1,js-scroll-button-response,437,1,5,216,65  65  50  50  65  50,blueblueredblueredred,1  1  0  1  0  0
3861326,Button0Red,1,"{""Source1"": 0.50, ""Source2"": 0.55, ""Source3"": 0.65}",50,6,6,6,9691.94000000414,blue,0,6,1,js-scroll-button-response,439,0,5,217,55           55           50           65           65           55,blueredblueblueredred,1  0  1  1  0  0
3861326,Button0Red,1,"{""Source1"": 0.50, ""Source2"": 0.55, ""Source3"": 0.65}",50,6,6,6,12645.7900000094,red,0,6,0,js-scroll-button-response,441,1,5,218,65           65           55           65           55           65,redredredredbluered,0  0  0  0  1  0
3861326,Button0Red,1,"{""Source1"": 0.50, ""Source2"": 0.55, ""Source3"": 0.65}",50,6,6,6,14299.3099999879,red,0,6,0,js-scroll-button-response,443,1,5,219,55           65           50           50           55           55,blueredredredredblue,1  0  0  0  0  1
3861326,Button0Red,1,"{""Source1"": 0.50, ""Source2"": 0.55, ""Source3"": 0.65}",50,6,6,6,9563.31500000693,blue,1,6,1,js-scroll-button-response,445,1,5,220,50           50           50           55           65           50,redblueblueredbluered,0  1  1  0  1  0
3861326,Button0Red,1,"{""Source1"": 0.50, ""Source2"": 0.55, ""Source3"": 0.65}",50,6,6,6,11653.6149999881,red,0,6,0,js-scroll-button-response,447,1,5,221,65           65           55           55           50           65,blueredblueredredred,1  0  1  0  0  0
3861326,Button0Red,1,"{""Source1"": 0.50, ""Source2"": 0.55, ""Source3"": 0.65}",50,6,6,6,12029.6800000072,blue,1,6,1,js-scroll-button-response,449,1,5,222,50  65  65  65  65  65,redblueredbluebluered,0  1  0  1  1  0
3861326,Button0Red,1,"{""Source1"": 0.50, ""Source2"": 0.55, ""Source3"": 0.65}",50,6,6,6,11381.8299999987,red,0,6,0,js-scroll-button-response,451,1,5,223,50           50           55           65           55           65,blueblueblueredbluered,1  1  1  0  1  0
3861326,Button0Red,1,"{""Source1"": 0.50, ""Source2"": 0.55, ""Source3"": 0.65}",50,6,6,6,9569.70999999624,blue,1,6,1,js-scroll-button-response,453,1,5,224,50           55           65           55           50           55,redblueblueredredblue,0  1  1  0  0  1
3861326,Button0Red,1,"{""Source1"": 0.50, ""Source2"": 0.55, ""Source3"": 0.65}",50,6,6,6,10171.5299999923,blue,1,6,1,js-scroll-button-response,455,1,5,225,65           55           65           65           55           50,blueblueredblueredblue,1  1  0  1  0  1
3861326,Button0Red,1,"{""Source1"": 0.50, ""Source2"": 0.55, ""Source3"": 0.65}",50,6,6,6,11823.6849999959,red,0,6,0,js-scroll-button-response,457,1,5,226,55           55           65           50           55           65,blueredredredbluered,1  0  0  0  1  0
3861326,Button0Red,1,"{""Source1"": 0.50, ""Source2"": 0.55, ""Source3"": 0.65}",50,6,6,6,15331.9899999914,red,0,6,0,js-scroll-button-response,459,1,5,227,55           50           65           50           50           50,redblueredblueredred,0  1  0  1  0  0
3861326,Button0Red,1,"{""Source1"": 0.50, ""Source2"": 0.55, ""Source3"": 0.65}",50,6,6,6,9506.04999999655,blue,1,6,1,js-scroll-button-response,461,1,5,228,50           55           50           65           50           55,blueblueredblueredred,1  1  0  1  0  0
3861326,Button0Red,1,"{""Source1"": 0.50, ""Source2"": 0.55, ""Source3"": 0.65}",50,6,6,6,8057.52000000188,blue,1,6,1,js-scroll-button-response,463,1,5,229,65           55           50           50           55           50,blueblueblueblueredred,1  1  1  1  0  0
3861326,Button0Red,1,"{""Source1"": 0.50, ""Source2"": 0.55, ""Source3"": 0.65}",50,6,6,6,12873.7700000056,red,1,6,0,js-scroll-button-response,465,0,5,230,55           50           55           50           55           55,blueredredredblueblue,1  0  0  0  1  1
3861326,Button0Red,1,"{""Source1"": 0.50, ""Source2"": 0.55, ""Source3"": 0.65}",50,6,6,6,11944.0900000045,red,0,6,0,js-scroll-button-response,467,1,5,231,65           65           50           50           65           55,redblueblueblueredred,0  1  1  1  0  0
3861326,Button0Red,1,"{""Source1"": 0.50, ""Source2"": 0.55, ""Source3"": 0.65}",50,6,6,6,7817.93499999912,blue,1,6,1,js-scroll-button-response,469,1,5,232,55           55           65           55           65           55,redblueredredblueblue,0  1  0  0  1  1
3861326,Button0Red,1,"{""Source1"": 0.50, ""Source2"": 0.55, ""Source3"": 0.65}",50,6,6,6,15182.0249999873,red,1,6,0,js-scroll-button-response,471,0,5,233,65           55           65           65           65           65,blueblueredblueblueblue,1  1  0  1  1  1
3861326,Button0Red,1,"{""Source1"": 0.50, ""Source2"": 0.55, ""Source3"": 0.65}",50,6,6,6,9659.35000000149,blue,1,6,1,js-scroll-button-response,473,1,5,234,55           65           55           50           55           55,blueblueblueredredblue,1  1  1  0  0  1
3861326,Button0Red,1,"{""Source1"": 0.50, ""Source2"": 0.55, ""Source3"": 0.65}",50,6,6,6,8497.33500000741,blue,0,6,1,js-scroll-button-response,475,0,5,235,65           65           65           65           50           55,redredbluebluebluered,0  0  1  1  1  0
3861326,Button0Red,1,"{""Source1"": 0.50, ""Source2"": 0.55, ""Source3"": 0.65}",50,6,6,6,10317.609999998,red,0,6,0,js-scroll-button-response,477,1,5,236,50  50  65  65  65  50,blueredredblueredred,1  0  0  1  0  0
3861326,Button0Red,1,"{""Source1"": 0.50, ""Source2"": 0.55, ""Source3"": 0.65}",50,6,6,6,9169.98999999464,blue,1,6,1,js-scroll-button-response,479,1,5,237,50           50           50           55           65           50,blueredblueredbluered,1  0  1  0  1  0
3861326,Button0Red,1,"{""Source1"": 0.50, ""Source2"": 0.55, ""Source3"": 0.65}",50,6,6,6,9273.90999998897,red,1,6,0,js-scroll-button-response,481,0,5,238,50  50  65  65  50  50,blueredblueredblueblue,1  0  1  0  1  1
3861326,Button0Red,1,"{""Source1"": 0.50, ""Source2"": 0.55, ""Source3"": 0.65}",50,6,6,6,9931.57499999506,red,1,6,0,js-scroll-button-response,483,0,5,239,55           65           65           55           65           55,redredblueredblueblue,0  0  1  0  1  1
3861326,Button0Red,1,"{""Source1"": 0.50, ""Source2"": 0.55, ""Source3"": 0.65}",50,6,6,6,18913.7900000061,blue,1,6,1,js-scroll-button-response,485,1,5,240,50           65           65           50           55           55,bluebluebluebluebluered,1  1  1  1  1  0
3861326,Button0Red,1,"{""Source1"": 0.50, ""Source2"": 0.55, ""Source3"": 0.65}",50,6,6,6,13227.6699999934,blue,0,6,1,js-scroll-button-response,487,0,5,241,65           50           55           55           65           50,redblueredredredblue,0  1  0  0  0  1
3861326,Button0Red,1,"{""Source1"": 0.50, ""Source2"": 0.55, ""Source3"": 0.65}",50,6,6,6,11205.6999999913,red,0,6,0,js-scroll-button-response,489,1,5,242,50           55           50           65           50           65,redblueredredredred,0  1  0  0  0  0
3861326,Button0Red,1,"{""Source1"": 0.50, ""Source2"": 0.55, ""Source3"": 0.65}",50,6,6,6,10507.8400000059,blue,0,6,1,js-scroll-button-response,491,0,5,243,50           65           65           55           50           55,redredredblueblueblue,0  0  0  1  1  1
3861326,Button0Red,1,"{""Source1"": 0.50, ""Source2"": 0.55, ""Source3"": 0.65}",50,6,6,6,9266.06999999797,red,1,6,0,js-scroll-button-response,493,0,5,244,65           50           55           65           65           65,blueblueblueblueblueblue,1  1  1  1  1  1
3861326,Button0Red,1,"{""Source1"": 0.50, ""Source2"": 0.55, ""Source3"": 0.65}",50,6,6,6,18707.7299999949,blue,1,6,1,js-scroll-button-response,495,1,5,245,65           55           55           55           65           55,blueredblueblueredblue,1  0  1  1  0  1
3861326,Button0Red,1,"{""Source1"": 0.50, ""Source2"": 0.55, ""Source3"": 0.65}",50,6,6,6,8873.76499999687,red,0,6,0,js-scroll-button-response,497,1,5,246,50           55           65           50           55           65,blueblueredbluebluered,1  1  0  1  1  0
3861326,Button0Red,1,"{""Source1"": 0.50, ""Source2"": 0.55, ""Source3"": 0.65}",50,6,6,6,10613.584999999,blue,1,6,1,js-scroll-button-response,499,1,5,247,50           55           50           50           55           55,bluebluebluebluebluered,1  1  1  1  1  0
3861326,Button0Red,1,"{""Source1"": 0.50, ""Source2"": 0.55, ""Source3"": 0.65}",50,6,6,6,34789.7449999871,red,0,6,0,js-scroll-button-response,501,1,5,248,55           50           65           65           65           65,redblueredblueredblue,0  1  0  1  0  1
3861326,Button0Red,1,"{""Source1"": 0.50, ""Source2"": 0.55, ""Source3"": 0.65}",50,6,6,6,10499.9850000022,red,0,6,0,js-scroll-button-response,503,1,5,249,55           55           65           55           50           65,blueredredredredred,1  0  0  0  0  0
3861326,Button0Red,1,"{""Source1"": 0.50, ""Source2"": 0.55, ""Source3"": 0.65}",50,6,6,6,9827.91000000713,blue,1,6,1,js-scroll-button-response,505,1,5,250,65           65           50           65           55           50,redredredblueblueblue,0  0  0  1  1  1
3861326,Button0Red,1,"{""Source1"": 0.50, ""Source2"": 0.55, ""Source3"": 0.65}",50,6,6,6,9643.74499999406,blue,1,6,1,js-scroll-button-response,508,1,6,251,55           55           50           65           65           55,blueblueredredbluered,1  1  0  0  1  0
3861326,Button0Red,1,"{""Source1"": 0.50, ""Source2"": 0.55, ""Source3"": 0.65}",50,6,6,6,8241.92499999469,red,0,6,0,js-scroll-button-response,510,1,6,252,65           50           65           50           55           55,redredblueblueredred,0  0  1  1  0  0
3861326,Button0Red,1,"{""Source1"": 0.50, ""Source2"": 0.55, ""Source3"": 0.65}",50,6,6,6,7205.93499999074,blue,1,6,1,js-scroll-button-response,512,1,6,253,65  50  50  50  50  65,blueblueredredblueblue,1  1  0  0  1  1
3861326,Button0Red,1,"{""Source1"": 0.50, ""Source2"": 0.55, ""Source3"": 0.65}",50,6,6,6,8306.1599999927,red,1,6,0,js-scroll-button-response,514,0,6,254,50           65           50           50           65           55,blueblueblueblueredblue,1  1  1  1  0  1
3861326,Button0Red,1,"{""Source1"": 0.50, ""Source2"": 0.55, ""Source3"": 0.65}",50,6,6,6,9089.92499999329,blue,1,6,1,js-scroll-button-response,516,1,6,255,50           65           55           50           55           55,blueblueblueredredred,1  1  1  0  0  0
3861326,Button0Red,1,"{""Source1"": 0.50, ""Source2"": 0.55, ""Source3"": 0.65}",50,6,6,6,9537.96499999566,red,0,6,0,js-scroll-button-response,518,1,6,256,50           50           55           55           65           55,blueredblueblueredred,1  0  1  1  0  0
3861326,Button0Red,1,"{""Source1"": 0.50, ""Source2"": 0.55, ""Source3"": 0.65}",50,6,6,6,7663.78000000305,red,0,6,0,js-scroll-button-response,520,1,6,257,65           50           65           50           50           55,redredredredbluered,0  0  0  0  1  0
3861326,Button0Red,1,"{""Source1"": 0.50, ""Source2"": 0.55, ""Source3"": 0.65}",50,6,6,6,10118.0650000023,blue,1,6,1,js-scroll-button-response,522,1,6,258,65           55           55           65           65           65,blueblueblueredblueblue,1  1  1  0  1  1
3861326,Button0Red,1,"{""Source1"": 0.50, ""Source2"": 0.55, ""Source3"": 0.65}",50,6,6,6,11621.3149999967,red,0,6,0,js-scroll-button-response,524,1,6,259,55           50           65           65           55           50,redredredbluebluered,0  0  0  1  1  0
3861326,Button0Red,1,"{""Source1"": 0.50, ""Source2"": 0.55, ""Source3"": 0.65}",50,6,6,6,9827.9150000019,blue,1,6,1,js-scroll-button-response,526,1,6,260,50           65           55           50           50           65,redredblueblueredblue,0  0  1  1  0  1
3861326,Button0Red,1,"{""Source1"": 0.50, ""Source2"": 0.55, ""Source3"": 0.65}",50,6,6,6,10499.5500000077,blue,0,6,1,js-scroll-button-response,528,0,6,261,65  65  50  50  65  65,redblueblueblueredred,0  1  1  1  0  0
3861326,Button0Red,1,"{""Source1"": 0.50, ""Source2"": 0.55, ""Source3"": 0.65}",50,6,6,6,6575.97000000533,red,0,6,0,js-scroll-button-response,530,1,6,262,65           55           50           50           55           55,redredredbluebluered,0  0  0  1  1  0
3861326,Button0Red,1,"{""Source1"": 0.50, ""Source2"": 0.55, ""Source3"": 0.65}",50,6,6,6,7583.87499999674,blue,1,6,1,js-scroll-button-response,532,1,6,263,65           55           65           50           55           55,blueblueredblueblueblue,1  1  0  1  1  1
3861326,Button0Red,1,"{""Source1"": 0.50, ""Source2"": 0.55, ""Source3"": 0.65}",50,6,6,6,8023.6799999983,red,1,6,0,js-scroll-button-response,534,0,6,264,55           65           55           55           65           50,blueblueredredblueblue,1  1  0  0  1  1
3861326,Button0Red,1,"{""Source1"": 0.50, ""Source2"": 0.55, ""Source3"": 0.65}",50,6,6,6,12425.9399999864,red,0,6,0,js-scroll-button-response,536,1,6,265,50  50  50  65  65  65,redredredredredred,0  0  0  0  0  0
3861326,Button0Red,1,"{""Source1"": 0.50, ""Source2"": 0.55, ""Source3"": 0.65}",50,6,6,6,25897.7600000072,blue,0,6,1,js-scroll-button-response,538,0,6,266,50           55           55           65           55           55,redblueblueredredred,0  1  1  0  0  0
3861326,Button0Red,1,"{""Source1"": 0.50, ""Source2"": 0.55, ""Source3"": 0.65}",50,6,6,6,7359.99000001187,red,0,6,0,js-scroll-button-response,540,1,6,267,55           50           55           65           50           50,redblueredredbluered,0  1  0  0  1  0
3861326,Button0Red,1,"{""Source1"": 0.50, ""Source2"": 0.55, ""Source3"": 0.65}",50,6,6,6,7655.61500001093,blue,1,6,1,js-scroll-button-response,542,1,6,268,50           55           55           55           55           50,blueblueblueblueblueblue,1  1  1  1  1  1
3861326,Button0Red,1,"{""Source1"": 0.50, ""Source2"": 0.55, ""Source3"": 0.65}",50,6,6,6,10171.8499999992,blue,0,6,1,js-scroll-button-response,544,0,6,269,50           65           55           65           65           65,blueredredblueredblue,1  0  0  1  0  1
3861326,Button0Red,1,"{""Source1"": 0.50, ""Source2"": 0.55, ""Source3"": 0.65}",50,6,6,6,15927.8499999926,red,0,6,0,js-scroll-button-response,546,1,6,270,50  50  65  65  50  65,blueredredblueredred,1  0  0  1  0  0
3861326,Button0Red,1,"{""Source1"": 0.50, ""Source2"": 0.55, ""Source3"": 0.65}",50,6,6,6,7895.82000000495,blue,0,6,1,js-scroll-button-response,548,0,6,271,65  50  50  50  50  65,redredredblueredred,0  0  0  1  0  0
3861326,Button0Red,1,"{""Source1"": 0.50, ""Source2"": 0.55, ""Source3"": 0.65}",50,6,6,6,12977.7699999977,red,1,6,0,js-scroll-button-response,550,0,6,272,50           65           50           55           55           50,redredblueblueblueblue,0  0  1  1  1  1
3861326,Button0Red,1,"{""Source1"": 0.50, ""Source2"": 0.55, ""Source3"": 0.65}",50,6,6,6,9705.72000001278,blue,0,6,1,js-scroll-button-response,552,0,6,273,55           55           55           55           50           65,redblueredblueredred,0  1  0  1  0  0
